834,,,,,,,,,,,,,,,,
latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),time(millisecond),gps,power,pitch,roll,yaw,motor on
43.5803481,-116.7406331,0,0,0,0,0,0,0,0,539,10,97,178,180,141,0
43.5803481,-116.7406329,0,0,0,0,0,0,0,0,841,10,97,178,180,141,0
43.5803482,-116.7406328,0,0,0,0,0,0,0,0,1125,10,97,178,180,141,0
43.5803481,-116.7406329,-1,0,0,0,0,0,0,0,1420,10,97,178,180,141,0
43.580348,-116.7406328,0,0,0,0,0,0,0,0,1720,10,97,178,180,140,0
43.5803479,-116.7406326,-1,0,0,0,0,0,0,0,2023,10,97,178,180,140,0
43.5803478,-116.7406326,0,0,0,0,0,0,0,0,2344,10,97,178,180,140,0
43.5803476,-116.7406329,-1,0,0,0,0,0,0,0,2620,10,97,178,180,140,0
43.5803475,-116.7406329,-1,0,0,0,0,0,0,0,2922,10,97,178,180,140,0
43.5803473,-116.7406329,0,0,0,0,0,0,0,0,3221,10,97,178,180,140,0
43.5803472,-116.7406329,0,0,0,0,0,0,0,0,3519,10,97,178,180,140,0
43.5803471,-116.740633,0,0,0,0,0,0,0,0,3843,10,97,178,180,140,0
43.5803471,-116.7406331,-1,0,0,0,0,0,0,0,4119,10,97,178,180,140,0
43.5803471,-116.7406332,0,0,0,0,0,0,0,0,4419,10,97,178,180,140,0
43.5803472,-116.7406332,0,0,0,0,0,0,0,0,4720,10,97,178,180,140,0
43.5803471,-116.7406332,0,0,0,0,0,0,0,0,5019,10,97,178,180,140,0
43.580347,-116.7406331,0,0,0,0,0,0,0,0,5342,10,97,178,180,140,0
43.5803469,-116.7406331,0,0,0,0,0,0,0,0,5619,10,97,178,180,140,0
43.5803471,-116.7406331,0,0,0,0,0,0,0,0,5919,10,97,178,180,140,0
43.580347,-116.7406329,-1,0,0,0,0,0,0,0,6240,10,97,178,180,140,0
43.5803467,-116.740633,0,0,0,0,0,0,0,0,6518,10,97,178,180,140,0
43.5803465,-116.740633,0,0,0,0,0,0,0,0,6843,10,97,178,180,140,0
43.5803463,-116.7406329,0,0,0,0,0,0,0,0,7121,10,97,178,180,140,0
43.5803461,-116.7406329,0,0,0,0,0,0,0,0,7419,10,97,178,180,140,0
43.580346,-116.740633,0,0,0,0,0,0,0,0,7718,10,97,178,180,140,0
43.5803461,-116.7406329,0,0,0,0,0,0,0,0,8018,10,97,178,180,140,0
43.5803459,-116.7406329,0,0,0,0,0,0,0,0,8321,10,97,178,180,140,0
43.580346,-116.7406329,0,0,0,0,0,0,0,0,8618,10,97,178,180,140,0
43.5803459,-116.7406327,0,0,0,0,0,0,0,0,8939,10,97,178,180,140,0
43.5803461,-116.7406324,0,0,0,0,0,0,0,0,9219,10,97,178,180,140,0
43.580346,-116.7406323,0,0,0,0,0,0,0,0,9518,10,97,178,180,140,0
43.5803459,-116.740632,0,0,0,0,0,0,0,0,9833,10,97,178,180,140,0
43.5803459,-116.7406318,0,0,0,0,0,0,0,0,10118,10,97,178,180,140,0
43.580346,-116.7406317,0,0,0,0,0,0,0,0,10419,10,97,178,180,140,0
43.580346,-116.7406316,0,0,0,0,0,0,0,0,10739,10,97,178,180,140,0
43.580346,-116.7406316,0,0,0,0,0,0,0,0,11019,10,97,178,180,140,0
43.580346,-116.7406317,-1,0,0,0,0,0,0,0,11322,10,97,178,180,140,0
43.5803459,-116.7406316,0,0,0,0,0,0,0,0,11640,10,97,178,180,140,0
43.5803457,-116.7406316,0,0,0,0,0,0,0,0,11941,10,97,178,180,140,0
43.5803456,-116.7406315,0,0,0,0,0,0,0,0,12238,10,97,178,180,140,0
43.5803457,-116.7406315,0,0,0,0,0,0,0,0,12541,10,97,178,180,140,0
43.5803457,-116.7406316,0,0,0,0,0,0,0,0,12845,10,97,178,180,140,0
43.5803456,-116.7406317,0,0,0,0,0,0,0,0,13139,10,97,178,180,140,0
43.5803457,-116.7406317,0,0,0,0,0,0,0,0,13440,10,97,178,180,140,0
43.5803457,-116.7406316,-1,0,0,0,0,0,0,0,13742,10,97,178,180,140,0
43.5803457,-116.7406315,0,0,0,0,0,0,0,0,14040,10,97,178,180,140,0
43.5803459,-116.7406315,0,0,0,0,0,0,0,0,14342,10,97,178,180,140,0
43.5803456,-116.7406311,0,0,0,0,0,0,0,0,14660,10,97,178,180,140,0
43.5803458,-116.7406312,0,0,0,0,0,0,0,0,14941,10,97,178,180,140,0
43.5803459,-116.7406312,0,0,0,0,0,0,0,0,15221,10,97,178,180,140,0
43.5803459,-116.7406312,0,0,0,0,0,0,0,0,15545,10,97,178,180,140,0
43.5803459,-116.7406314,0,0,0,0,0,0,0,0,15862,10,97,178,180,140,0
43.5803459,-116.7406312,0,0,0,0,0,0,0,0,16141,10,97,178,180,140,0
43.5803458,-116.7406312,0,0,0,0,0,0,0,0,16445,10,97,178,180,140,0
43.5803459,-116.7406312,0,0,0,0,0,0,0,0,16743,10,97,178,180,140,0
43.5803458,-116.7406311,0,0,0,0,0,0,0,0,17043,10,97,178,180,140,0
43.5803458,-116.7406309,0,0,0,0,0,0,0,0,17344,10,97,178,180,140,1
43.5803457,-116.7406309,0,0,0,0,0,0,0,0,17622,10,97,178,180,140,1
43.5803455,-116.7406308,-1,-1,0,0,0,0,0,0,17943,10,97,178,180,140,1
43.5803455,-116.7406306,-2,-2,0,0,0,0,0,0,18306,10,97,178,180,140,1
43.5803452,-116.7406306,-1,-1,0,0,0,0,0,0,18583,10,97,178,180,140,1
43.5803448,-116.7406304,-1,-1,0,0,0,0,0,0,18905,9,97,178,180,140,1
43.5803445,-116.7406302,-2,-2,0,0,0,0,0,0,19204,9,97,178,180,140,1
43.5803443,-116.7406302,-2,-2,0.22,0,0,0,0.22,0,19482,9,97,178,180,140,1
43.5803443,-116.74063,-2,-2,0.22,0,0,0,0.22,0,19781,9,97,178,180,140,1
43.5803442,-116.74063,-3,-3,0,0,0,0,0.22,0,20101,8,97,178,180,140,1
43.580344,-116.74063,-4,-4,0,0,0,0,0.22,0,20421,8,97,178,180,140,1
43.5803438,-116.74063,-6,-6,0.22,0,0,0,0.22,0,20682,8,97,178,180,140,1
43.5803437,-116.7406299,-7,-7,0.22,0,0,0,0.22,0,21001,8,97,176,180,140,1
43.5803435,-116.7406298,-8,-8,0.32,0,0,0,0.32,0,21281,8,97,176,181,143,1
43.5803435,-116.7406299,-6,-6,0.95,0,0,0,0.95,0,21583,8,97,180,180,142,1
43.5803445,-116.7406291,4,5,2.04,0,4,5,2.04,0,21943,9,97,181,178,142,1
43.580345,-116.7406299,6,6,3.14,0,6,6,3.14,0,22182,9,97,180,178,143,1
43.5803458,-116.7406299,7,7,3.59,0,7,7,3.59,0,22484,8,97,179,178,144,1
43.5803454,-116.7406301,7,8,3.36,0,7,8,3.59,0,22812,8,97,179,178,145,1
43.5803451,-116.7406299,9,9,3.13,0,9,9,3.59,0,23101,8,97,180,178,144,1
43.5803456,-116.7406294,9,9,2.91,0,9,9,3.59,0,23402,7,97,180,178,144,1
43.5803461,-116.7406289,11,11,2.68,0,11,11,3.59,0,23705,7,97,180,178,144,1
43.5803464,-116.7406287,13,13,2.68,0,13,13,3.59,0,24000,7,97,180,178,145,1
43.5803472,-116.7406285,13,13,2.91,0,13,13,3.59,0,24285,7,97,179,179,146,1
43.5803478,-116.7406287,14,14,2.24,0,14,14,3.59,0,24602,7,97,179,178,147,1
43.5803483,-116.7406285,15,15,1.12,1,15,15,3.59,1,24902,7,97,180,177,147,1
43.5803487,-116.7406284,15,16,0.45,1,15,16,3.59,1,25201,7,97,180,177,146,1
43.5803486,-116.7406287,16,17,0.22,1,16,17,3.59,1,25522,7,97,180,177,145,1
43.5803487,-116.7406297,16,16,0.5,1,16,17,3.59,1,25801,7,97,179,178,145,1
43.5803481,-116.7406313,15,15,0.32,0,16,17,3.59,1,26122,7,97,179,179,146,1
43.5803476,-116.7406317,15,15,0.22,0,16,17,3.59,1,26403,7,97,179,179,145,1
43.5803467,-116.7406327,16,16,0.22,0,16,17,3.59,1,26723,7,97,179,179,145,1
43.5803464,-116.7406336,16,16,0.22,0,16,17,3.59,1,26999,7,97,178,179,144,1
43.5803464,-116.7406341,16,16,0.22,0,16,17,3.59,1,27304,7,97,179,179,144,1
43.5803467,-116.7406344,16,16,0.22,0,16,17,3.59,1,27600,7,97,179,179,145,1
43.5803457,-116.7406355,15,16,0,1,16,17,3.59,1,27922,7,96,179,179,147,1
43.5803453,-116.740636,16,16,0,1,16,17,3.59,1,28202,7,96,178,180,148,1
43.5803445,-116.7406365,16,16,0,1,16,17,3.59,1,28499,8,96,179,179,147,1
43.5803442,-116.7406372,17,17,0,1,17,17,3.59,1,28801,9,96,180,179,146,1
43.5803441,-116.7406376,16,16,0.22,1,17,17,3.59,1,29101,8,96,179,179,146,1
43.5803433,-116.7406385,15,15,0.22,2,17,17,3.59,2,29402,8,96,178,180,147,1
43.5803434,-116.7406389,18,18,0.95,2,18,18,3.59,2,29701,8,96,169,175,147,1
43.5803434,-116.7406394,17,17,3.39,2,18,18,3.59,2,30002,8,96,170,176,145,1
43.5803434,-116.7406397,20,20,5.82,2,20,20,5.82,2,30352,8,96,173,178,143,1
43.5803454,-116.740642,21,22,7.37,2,21,22,7.37,2,30600,8,96,174,177,141,1
43.5803495,-116.7406522,24,24,8.39,5,24,24,8.39,5,30921,9,96,173,177,138,1
43.580352,-116.7406579,28,28,8.75,7,28,28,8.75,7,31201,9,96,172,179,137,1
43.5803524,-116.7406624,33,33,8.7,8,33,33,8.75,8,31521,9,96,172,180,137,1
43.5803546,-116.7406673,33,33,8.82,10,33,33,8.82,10,31802,9,96,172,180,135,1
43.5803589,-116.7406779,37,38,8.35,13,37,38,8.82,13,32126,9,96,172,180,133,1
43.5803623,-116.7406832,40,40,7.98,15,40,40,8.82,15,32421,8,96,171,180,131,1
43.5803653,-116.7406889,42,42,7.97,16,42,42,8.82,16,32722,9,96,171,180,130,1
43.5803685,-116.7406946,45,45,8.06,18,45,45,8.82,18,33004,8,96,172,179,130,1
43.5803725,-116.7407004,47,47,7.97,20,47,47,8.82,20,33301,8,96,171,179,130,1
43.5803804,-116.7407117,50,50,8.17,24,50,50,8.82,24,33621,8,96,170,178,129,1
43.5803845,-116.7407176,53,53,8.34,26,53,53,8.82,26,33901,8,96,170,179,129,1
43.5803885,-116.7407234,57,57,8.34,28,57,57,8.82,28,34201,8,96,169,179,128,1
43.5803924,-116.7407295,61,61,8.37,31,61,61,8.82,31,34520,9,96,169,179,129,1
43.5803959,-116.7407358,63,63,8.54,33,63,63,8.82,33,34805,9,96,170,179,129,1
43.5803995,-116.7407421,65,65,9.09,35,65,65,9.09,35,35102,9,96,170,178,128,1
43.5804075,-116.7407551,69,69,9.09,39,69,69,9.09,39,35402,9,96,170,178,129,1
43.5804115,-116.740762,72,72,9.2,42,72,72,9.2,42,35701,9,96,170,178,129,1
43.5804154,-116.7407691,75,75,9.2,44,75,75,9.2,44,36002,10,96,170,179,129,1
43.5804192,-116.7407764,78,78,9.37,46,78,78,9.37,46,36301,9,96,171,179,129,1
43.5804227,-116.7407838,82,82,9.74,49,82,82,9.74,49,36601,9,96,168,179,129,1
43.580431,-116.7407979,88,88,10.29,54,88,88,10.29,54,36922,9,96,168,179,129,1
43.580435,-116.7408057,90,90,11.18,56,90,90,11.18,56,37201,9,96,169,179,129,1
43.5804397,-116.7408136,93,93,11.64,59,93,93,11.64,59,37501,8,96,169,179,129,1
43.5804446,-116.740822,96,96,11.72,62,96,96,11.72,62,37802,8,96,168,180,129,1
43.5804535,-116.7408391,101,101,11.38,67,101,101,11.72,67,38151,8,95,169,178,129,1
43.5804581,-116.7408474,104,104,11.04,70,104,104,11.72,70,38452,8,95,170,178,128,1
43.5804636,-116.7408552,107,107,10.76,73,107,107,11.72,73,38720,9,95,170,178,128,1
43.5804684,-116.7408635,111,111,10.43,76,111,111,11.72,76,39000,8,95,170,179,128,1
43.5804728,-116.7408721,114,114,9.72,78,114,114,11.72,78,39322,9,95,170,178,129,1
43.5804819,-116.7408878,117,117,9.41,84,117,117,11.72,84,39667,9,95,171,178,129,1
43.5804856,-116.7408962,121,121,8.58,86,121,121,11.72,86,40095,10,95,170,178,129,1
43.5804935,-116.7409119,123,123,7.91,91,123,123,11.72,91,40502,10,95,171,179,129,1
43.5804973,-116.7409196,128,128,8.34,94,128,128,11.72,94,40827,9,95,171,179,129,1
43.5805015,-116.7409269,131,131,9.13,96,131,131,11.72,96,41101,9,95,171,179,130,1
43.5805094,-116.7409424,137,137,9.8,101,137,137,11.72,101,41420,9,95,170,178,130,1
43.5805129,-116.7409499,138,138,10.42,104,138,138,11.72,104,41721,9,95,172,178,131,1
43.5805165,-116.740958,143,143,10.69,106,143,143,11.72,106,42004,9,95,172,178,131,1
43.5805208,-116.7409651,146,146,10.91,109,146,146,11.72,109,42323,9,95,172,178,130,1
43.5805242,-116.7409714,151,151,10.83,111,151,151,11.72,111,42602,8,95,172,177,131,1
43.5805309,-116.7409843,154,154,10.48,115,154,154,11.72,115,42920,8,95,173,177,132,1
43.5805346,-116.7409905,158,158,10.2,117,158,158,11.72,117,43202,8,95,173,177,132,1
43.5805376,-116.740996,163,163,9.94,119,163,163,11.72,119,43519,8,95,172,177,132,1
43.5805406,-116.7410014,166,166,9.87,121,166,166,11.72,121,43805,8,95,173,176,133,1
43.5805468,-116.741012,169,169,9.79,124,169,169,11.72,124,44119,8,95,173,175,134,1
43.5805497,-116.741017,174,174,9.39,126,174,174,11.72,126,44420,8,95,173,175,135,1
43.5805523,-116.7410222,177,177,8.72,128,177,177,11.72,128,44721,8,95,174,177,135,1
43.5805551,-116.7410274,179,179,7.5,129,179,179,11.72,129,45019,8,95,175,177,136,1
43.5805573,-116.7410326,182,182,6.07,131,182,182,11.72,131,45323,8,95,177,176,136,1
43.5805628,-116.7410436,183,183,4.49,134,183,183,11.72,134,45621,8,95,178,175,135,1
43.5805647,-116.7410464,183,183,3.39,135,183,183,11.72,135,45919,8,95,179,175,134,1
43.5805673,-116.7410504,183,183,2.54,137,183,183,11.72,137,46218,8,95,178,175,133,1
43.5805687,-116.7410536,187,187,1.92,138,187,187,11.72,138,46519,8,95,179,175,132,1
43.5805702,-116.7410571,186,186,1.48,139,187,187,11.72,139,46832,8,95,177,175,132,1
43.5805717,-116.7410618,185,185,1.34,140,187,187,11.72,140,47119,8,94,176,177,133,1
43.5805721,-116.7410639,185,186,1.3,141,187,187,11.72,141,47419,8,94,176,177,133,1
43.5805724,-116.7410656,187,187,1.5,141,187,187,11.72,141,47718,8,94,176,177,133,1
43.5805724,-116.7410668,188,188,1.41,141,188,188,11.72,141,48019,8,94,175,177,133,1
43.5805729,-116.7410676,189,189,1.43,142,189,189,11.72,142,48330,8,94,175,178,133,1
43.5805732,-116.7410686,189,189,1.23,142,189,189,11.72,142,48642,9,94,176,178,132,1
43.5805738,-116.7410684,193,193,1.1,142,193,193,11.72,142,48920,9,94,176,178,132,1
43.5805739,-116.7410683,188,188,1.03,142,193,193,11.72,142,49219,9,94,176,178,132,1
43.5805737,-116.7410683,189,189,1.14,142,193,193,11.72,142,49520,9,94,176,179,133,1
43.5805737,-116.7410677,189,189,1.1,142,193,193,11.72,142,49823,9,94,176,178,137,1
43.5805723,-116.741068,193,193,1.14,142,193,193,11.72,142,50121,8,94,176,178,142,1
43.5805719,-116.7410679,192,192,1.2,142,193,193,11.72,142,50419,9,94,175,178,147,1
43.5805713,-116.7410678,192,192,1.03,141,193,193,11.72,142,50721,9,94,175,178,153,1
43.5805707,-116.7410675,192,193,1.03,141,193,193,11.72,142,51021,9,94,176,177,157,1
43.58057,-116.7410671,194,194,1.3,141,194,194,11.72,142,51349,9,94,176,177,162,1
43.5805709,-116.7410652,194,194,1.3,141,194,194,11.72,142,51621,9,94,176,177,165,1
43.5805714,-116.7410644,194,194,1.3,141,194,194,11.72,142,51921,9,94,177,176,168,1
43.5805716,-116.7410635,193,193,1.3,141,194,194,11.72,142,52220,9,94,177,175,170,1
43.5805718,-116.7410625,194,194,1.3,140,194,194,11.72,142,52519,9,94,177,176,172,1
43.5805718,-116.7410615,194,194,1.2,140,194,194,11.72,142,52829,9,94,177,175,174,1
43.5805715,-116.7410601,192,193,1,140,194,194,11.72,142,53120,9,94,177,175,175,1
43.5805712,-116.7410598,193,194,1,140,194,194,11.72,142,53420,9,94,177,175,176,1
43.5805708,-116.7410595,193,194,1.12,140,194,194,11.72,142,53721,9,94,177,175,178,1
43.5805705,-116.7410594,194,194,1.43,139,194,194,11.72,142,54020,9,94,169,176,179,1
43.5805701,-116.7410594,193,193,2.45,139,194,194,11.72,142,54329,9,94,166,174,179,1
43.5805709,-116.7410593,193,193,3.27,140,194,194,11.72,142,54620,9,94,167,174,178,1
43.5805725,-116.7410591,192,192,4.11,140,194,194,11.72,142,54920,9,94,169,174,178,1
43.5805748,-116.7410593,191,191,4.74,140,194,194,11.72,142,55220,9,94,170,175,178,1
43.580578,-116.7410597,191,191,5.16,141,194,194,11.72,142,55520,9,94,170,175,179,1
43.5805818,-116.7410604,193,194,5.61,142,194,194,11.72,142,55822,9,94,170,175,180,1
43.5805906,-116.7410619,190,190,6.08,144,194,194,11.72,144,56120,9,94,170,174,180,1
43.5805962,-116.7410624,191,191,6.33,146,194,194,11.72,146,56421,9,94,171,174,180,1
43.580602,-116.7410629,191,191,6.77,147,194,194,11.72,147,56741,9,94,170,174,180,1
43.5806084,-116.7410627,192,192,7.22,149,194,194,11.72,149,57018,10,94,172,174,181,1
43.5806146,-116.7410633,193,193,7.47,150,194,194,11.72,150,57330,9,94,173,175,181,1
43.580629,-116.7410632,193,193,7.44,154,194,194,11.72,154,57621,10,94,173,175,181,1
43.5806362,-116.7410637,193,193,7.42,156,194,194,11.72,156,57940,9,93,172,174,181,1
43.5806432,-116.7410641,194,194,7.63,157,194,194,11.72,157,58221,9,93,172,174,181,1
43.5806507,-116.7410646,194,195,7.61,159,194,195,11.72,159,58519,10,93,172,174,181,1
43.5806583,-116.7410643,195,195,7.84,161,195,195,11.72,161,58827,10,93,172,175,181,1
43.5806744,-116.7410642,194,195,8.06,165,195,195,11.72,165,59120,9,93,172,175,181,1
43.5806826,-116.7410642,194,194,8.06,168,195,195,11.72,168,59420,9,93,172,175,181,1
43.5806908,-116.7410644,195,195,8.06,170,195,195,11.72,170,59739,9,93,173,175,181,1
43.5806989,-116.7410645,195,195,8.28,172,195,195,11.72,172,60022,9,93,173,175,181,1
43.5807075,-116.7410647,195,195,8.28,174,195,195,11.72,174,60328,11,93,173,176,181,1
43.5807241,-116.7410651,193,193,8.28,179,195,195,11.72,179,60621,11,93,173,176,180,1
43.5807324,-116.7410655,193,194,8.28,181,195,195,11.72,181,60924,10,93,173,176,180,1
43.5807406,-116.7410658,194,194,8.29,184,195,195,11.72,184,61220,10,93,172,176,181,1
43.5807485,-116.7410661,195,195,8.29,186,195,195,11.72,186,61520,9,93,172,176,181,1
43.5807567,-116.7410662,197,197,8.31,189,197,197,11.72,189,61827,10,93,172,175,182,1
43.5807734,-116.7410661,195,196,8.3,193,197,197,11.72,193,62120,10,93,171,175,182,1
43.5807817,-116.7410662,197,197,8.53,196,197,197,11.72,196,62437,10,93,172,174,182,1
43.5807899,-116.7410659,197,197,8.53,198,197,197,11.72,198,62752,10,93,173,175,182,1
43.5807985,-116.7410659,197,197,8.53,201,197,197,11.72,201,63038,10,93,172,175,182,1
43.5808073,-116.7410658,196,196,8.53,203,197,197,11.72,203,63332,10,93,172,175,182,1
43.5808245,-116.7410656,196,196,8.53,209,197,197,11.72,209,63658,10,93,172,175,182,1
43.5808327,-116.741066,197,197,8.53,211,197,197,11.72,211,63957,11,93,172,175,183,1
43.580841,-116.7410664,196,196,8.53,214,197,197,11.72,214,64221,11,93,172,174,183,1
43.580849,-116.7410668,197,197,8.53,216,197,197,11.72,216,64521,9,93,172,174,183,1
43.5808571,-116.7410675,197,197,8.53,219,197,197,11.72,219,64824,8,93,172,175,184,1
43.5808733,-116.7410686,197,197,8.53,224,197,197,11.72,224,65121,9,93,173,175,183,1
43.5808815,-116.7410692,196,197,8.53,227,197,197,11.72,227,65424,9,93,173,174,183,1
43.5808897,-116.74107,197,197,8.53,229,197,197,11.72,229,65721,9,93,173,175,183,1
43.5808979,-116.7410706,196,197,8.53,232,197,197,11.72,232,66022,9,93,173,175,184,1
43.5809063,-116.7410714,196,197,8.55,235,197,197,11.72,235,66371,9,93,173,175,184,1
43.5809228,-116.7410723,197,197,8.53,240,197,197,11.72,240,66622,10,93,173,174,184,1
43.5809313,-116.741073,196,197,8.53,243,197,197,11.72,243,66922,10,93,173,174,184,1
43.5809398,-116.7410735,197,197,8.53,246,197,197,11.72,246,67219,10,93,173,174,183,1
43.5809487,-116.7410737,197,197,8.55,249,197,197,11.72,249,67520,10,93,173,175,184,1
43.5809654,-116.7410749,197,197,8.53,254,197,197,11.72,254,67910,10,93,173,175,184,1
43.5809738,-116.7410754,197,197,8.53,257,197,197,11.72,257,68151,10,93,173,175,184,1
43.5809824,-116.7410762,197,197,8.55,260,197,197,11.72,260,68438,10,93,172,175,184,1
43.5809909,-116.7410768,197,197,8.55,263,197,197,11.72,263,68762,10,93,172,175,185,1
43.5809992,-116.7410774,196,197,8.55,265,197,197,11.72,265,69062,10,93,173,175,185,1
43.5810082,-116.7410777,196,197,8.57,268,197,197,11.72,268,69354,11,93,173,175,184,1
43.5810256,-116.7410785,197,197,8.57,274,197,197,11.72,274,69661,11,93,174,175,184,1
43.5810343,-116.7410789,198,198,8.57,277,198,198,11.72,277,69962,11,92,173,174,185,1
43.5810429,-116.7410792,197,197,8.8,280,198,198,11.72,280,70239,11,92,173,174,186,1
43.5810516,-116.7410795,197,197,8.8,283,198,198,11.72,283,70539,10,92,174,174,186,1
43.5810697,-116.7410801,196,197,8.8,289,198,198,11.72,289,70881,11,92,174,174,186,1
43.5810788,-116.7410801,197,197,8.58,292,198,198,11.72,292,71138,11,92,174,174,186,1
43.5810876,-116.7410802,197,197,8.58,295,198,198,11.72,295,71461,11,92,174,174,186,1
43.5810961,-116.7410803,196,197,8.55,298,198,198,11.72,298,71761,11,92,174,174,186,1
43.5811049,-116.7410803,197,197,8.57,301,198,198,11.72,301,72040,11,92,173,175,186,1
43.5811221,-116.7410798,199,199,8.57,306,199,199,11.72,306,72366,11,92,173,174,186,1
43.5811305,-116.7410793,198,199,8.57,309,199,199,11.72,309,72677,11,92,173,174,187,1
43.5811391,-116.7410788,198,198,8.57,312,199,199,11.72,312,72949,11,92,173,175,187,1
43.5811477,-116.7410782,199,199,8.57,315,199,199,11.72,315,73239,11,92,173,174,187,1
43.5811563,-116.7410776,197,197,8.57,318,199,199,11.72,318,73558,11,92,174,174,187,1
43.5811647,-116.7410769,197,197,8.57,321,199,199,11.72,321,73978,11,92,174,174,187,1
43.5811817,-116.7410753,198,198,8.57,326,199,199,11.72,326,74139,11,92,173,174,187,1
43.5811904,-116.741075,198,198,8.57,329,199,199,11.72,329,74485,11,92,173,174,187,1
43.581199,-116.7410748,197,198,8.57,332,199,199,11.72,332,74740,11,92,173,174,187,1
43.5812076,-116.7410741,198,198,8.57,335,199,199,11.72,335,75040,10,92,173,173,187,1
43.5812252,-116.7410728,197,197,8.57,341,199,199,11.72,341,75382,9,92,174,172,187,1
43.5812336,-116.7410717,199,199,8.55,344,199,199,11.72,344,75641,10,92,174,173,187,1
43.5812419,-116.7410706,199,199,8.55,346,199,199,11.72,346,75967,10,92,174,173,186,1
43.5812503,-116.7410696,197,197,8.55,349,199,199,11.72,349,76260,11,92,174,173,186,1
43.5812589,-116.7410684,197,198,8.55,352,199,199,11.72,352,76540,10,92,174,173,186,1
43.581276,-116.7410664,197,198,8.77,358,199,199,11.72,358,76857,11,92,174,173,186,1
43.5812846,-116.7410655,198,198,8.77,361,199,199,11.72,361,77180,11,92,174,173,186,1
43.5812927,-116.7410641,198,198,8.77,363,199,199,11.72,363,77440,11,92,174,173,186,1
43.5813012,-116.7410629,199,199,8.77,366,199,199,11.72,366,77741,11,92,174,172,187,1
43.5813094,-116.7410618,198,198,8.75,369,199,199,11.72,369,78058,9,92,175,172,187,1
43.5813264,-116.7410599,199,199,8.75,375,199,199,11.72,375,78367,9,92,174,173,186,1
43.581335,-116.7410593,198,198,8.75,378,199,199,11.72,378,78642,9,92,174,173,186,1
43.5813435,-116.7410587,199,199,8.5,380,199,199,11.72,380,78980,9,92,174,173,185,1
43.5813522,-116.7410584,199,199,8.5,383,199,199,11.72,383,79240,9,92,174,174,185,1
43.5813611,-116.7410583,198,198,8.5,387,199,199,11.72,387,79540,8,92,174,174,185,1
43.5813783,-116.7410576,198,198,8.51,392,199,199,11.72,392,79889,9,92,174,175,185,1
43.5813864,-116.7410571,199,199,8.51,395,199,199,11.72,395,80157,10,92,174,175,185,1
43.5813951,-116.7410572,198,199,8.51,398,199,199,11.72,398,80440,8,92,174,174,184,1
43.5814032,-116.7410568,199,199,8.52,401,199,199,11.72,401,80760,8,92,173,174,185,1
43.5814113,-116.7410558,198,198,8.52,404,199,199,11.72,404,81041,10,92,173,173,185,1
43.5814278,-116.741054,199,199,8.51,410,199,199,11.72,410,81366,10,92,173,173,184,1
43.5814363,-116.7410531,199,199,8.51,412,199,199,11.72,412,81660,9,92,174,173,184,1
43.581445,-116.7410531,198,198,8.5,415,199,199,11.72,415,81941,11,92,174,173,184,1
43.5814536,-116.7410525,198,198,8.51,418,199,199,11.72,418,82239,11,92,174,173,183,1
43.5814621,-116.7410518,198,199,8.51,421,199,199,11.72,421,82582,11,92,173,173,183,1
43.5814707,-116.7410512,199,199,8.51,424,199,199,11.72,424,82855,11,92,174,173,184,1
43.5814883,-116.7410502,198,198,8.52,431,199,199,11.72,431,83159,11,91,175,173,184,1
43.5814965,-116.7410493,199,199,8.31,433,199,199,11.72,433,83502,11,91,176,173,183,1
43.5815048,-116.7410479,199,199,8.07,436,199,199,11.72,436,83739,11,91,175,173,183,1
43.5815131,-116.741047,199,199,7.84,439,199,199,11.72,439,84038,11,91,175,173,183,1
43.5815293,-116.7410461,199,199,7.61,445,199,199,11.72,445,84422,11,91,175,173,183,1
43.5815372,-116.7410456,199,200,7.39,447,199,200,11.72,447,84639,11,91,176,173,183,1
43.5815454,-116.7410455,199,199,7.16,450,199,200,11.72,450,84958,11,91,176,173,183,1
43.5815533,-116.7410454,200,201,6.93,453,200,201,11.72,453,85276,11,91,176,173,183,1
43.581561,-116.7410453,200,200,6.93,456,200,201,11.72,456,85538,11,91,176,173,183,1
43.5815752,-116.7410448,200,200,6.71,461,200,201,11.72,461,85877,11,91,176,173,183,1
43.5815824,-116.741045,201,201,6.49,463,201,201,11.72,463,86177,11,91,177,172,183,1
43.581589,-116.7410452,200,200,6.26,466,201,201,11.72,466,86461,11,91,177,173,183,1
43.5815957,-116.7410455,200,200,6.04,468,201,201,11.72,468,86762,10,91,177,173,182,1
43.5816013,-116.7410451,201,201,5.59,470,201,201,11.72,470,87076,10,91,178,174,182,1
43.581613,-116.7410455,200,201,5.37,474,201,201,11.72,474,87373,10,91,177,173,182,1
43.5816184,-116.7410456,200,200,5.14,476,201,201,11.72,476,87660,10,91,177,173,182,1
43.5816235,-116.7410459,201,202,5.14,478,201,202,11.72,478,87977,9,91,178,173,182,1
43.5816289,-116.7410464,202,202,4.93,480,202,202,11.72,480,88263,9,91,178,173,181,1
43.5816339,-116.7410466,201,201,4.7,482,202,202,11.72,482,88559,10,91,179,174,181,1
43.5816437,-116.7410467,200,200,4.26,485,202,202,11.72,485,88885,10,91,179,174,180,1
43.5816484,-116.7410472,200,200,4.03,487,202,202,11.72,487,89161,9,91,179,174,180,1
